task,kind,partition,algorithm,seed,budget,fe,physical_calls,seconds,unique_evaluated,audit_pass,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,audit_fallbacks,model_authorized,model_fits,surrogate_predictions,stage,overrides
rgv_h2,rgv,holdout,fast_v10,13511,1024,1024,1024,0.764899984999829,990,True,0.1306560692174202,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
job_h4,job,holdout,nsga2_typed,13503,1024,1024,1024,0.5475346749999517,1004,True,0.1461919552128999,0.035653372696619,0.0202059237259523,0.5714285714285714,False,27.0,28.0,0.035653372696619,0.0356533726883593,0.020205923711454,0,0,0,0,confirm,0.0
job_h3,job,holdout,no_uncertainty_linear,13505,1024,1024,1024,1.5986086039999918,989,True,0.0777531584962032,0.0,0.0,1.0,True,23.0,23.0,0.0,0.0,0.0,0,0,15,5007,confirm,34.0
tour_h3,tour,holdout,nsga2_guarded,13505,1024,1024,1024,1.5642684840001948,978,True,0.1028043067125128,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4941,confirm,52.0
tour_h1,tour,holdout,no_uncertainty_linear,13508,1024,1024,1024,1.6531664860001456,998,True,0.0814157714499678,0.0,0.0,1.0,True,19.0,19.0,0.0,0.0,0.0,0,0,15,4836,confirm,28.0
rgv_h2,rgv,holdout,random_residual,13512,1024,1024,1024,1.1158461469999563,1006,True,0.0988246818126728,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,confirm,492.0
job_h4,job,holdout,guarded_linear,13511,1024,1024,1024,1.549820628000134,987,True,0.1102696775207492,0.0027652946164064,0.0025431750059123,0.75,False,22.0,28.0,0.0027652946164064,0.0027652946206849,0.0025431750036885,0,0,15,5110,confirm,56.0
rgv_h1,rgv,holdout,guarded_linear,13511,1024,1024,1024,1.6187902609999585,996,True,0.0821986111470432,0.0085356649822784,0.0023625334847666,0.7142857142857143,False,8.0,7.0,0.0085356649822784,0.0085356649921128,0.0023625334909014,0,0,15,5151,confirm,292.0
tour_h2,tour,holdout,scalar_linear,13509,1024,1024,1024,1.4401527769998663,1008,True,0.1148336954347462,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5489,confirm,543.0
tour_h2,tour,holdout,nsga2_guarded,13511,1024,1024,1024,1.5253837449999992,1004,True,0.1133043743290515,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,0.0,0,0,15,5504,confirm,59.0
rgv_h1,rgv,holdout,no_uncertainty_linear,13505,1024,1024,1024,1.595545140000013,1010,True,0.0751451950669967,0.0,0.0,1.0,True,7.0,7.0,0.0,0.0,0.0,0,0,15,5674,confirm,230.0
tour_h1,tour,holdout,raw_linear,13510,1024,1024,1024,1.7505274099999042,972,True,0.1326346165978263,0.0004954870521802,0.0008728172842105,0.8947368421052632,False,17.0,19.0,0.0004954870521802,0.0004954870546022,0.0008728172871358,0,0,15,4601,confirm,14.0
job_h2,job,holdout,raw_linear,13501,1024,1024,1024,1.3942862399999283,1002,True,0.1335386286766451,0.0158238188359115,0.0062488280355806,0.7241379310344828,False,27.0,29.0,0.0158238188359115,0.0158238188292123,0.0062488280296657,0,0,15,5366,confirm,27.0
job_h2,job,holdout,guarded_linear,13509,1024,1024,1024,1.7009755830001725,1000,True,0.1093388454657535,0.0066064217744086,0.0033820971901844,0.8275862068965517,False,26.0,29.0,0.0066064217744086,0.0066064217699161,0.0033820971863748,0,0,15,5433,confirm,68.0
tour_h2,tour,holdout,no_uncertainty_linear,13502,1024,1024,1024,1.4000717110000096,1009,True,0.0873993827687429,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5613,confirm,29.0
tour_h2,tour,holdout,random_residual,13503,1024,1024,1024,1.0976123950001693,1001,True,0.1442028612071641,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,0,0,confirm,516.0
job_h1,job,holdout,guarded_linear,13502,1024,1024,1024,2.3019877980000274,874,True,0.0867840538485112,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,2775,confirm,13.0
job_h1,job,holdout,guarded_linear,13510,1024,1024,1024,2.3741958909999994,865,True,0.0917400206725204,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,2779,confirm,18.0
rgv_h3,rgv,holdout,nsga2_guarded,13507,1024,1024,1024,1.2774596090000614,1019,True,0.1250842328759719,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,6334,confirm,291.0
tour_h4,tour,holdout,random_residual,13512,1024,1024,1024,1.014192845000025,1013,True,0.1214842026236372,0.0070576395706622,0.0037279062938125,0.7916666666666666,False,23.0,24.0,0.0070576395706622,0.007057639572695,0.0035787900407641,0,0,0,0,confirm,574.0
rgv_h4,rgv,holdout,fast_v10,13502,1024,1024,1024,0.8499160070000471,979,True,0.1138262479600841,0.0094880006106022,0.0076678051749999,0.5833333333333334,False,7.0,12.0,0.0094880006106022,0.0094880006064248,0.0076678051656486,0,0,0,0,confirm,0.0
tour_h3,tour,holdout,unguarded_linear,13503,1024,1024,1024,1.8847418420000397,959,True,0.1112473707820854,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4298,confirm,35.0
tour_h2,tour,holdout,nsga2_guarded,13501,1024,1024,1024,1.383011993999844,1000,True,0.1200478903607898,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,0.0,0,0,15,5671,confirm,50.0
tour_h3,tour,holdout,no_uncertainty_linear,13505,1024,1024,1024,2.2302385909999884,950,True,0.0882381406920089,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,3889,confirm,25.0
rgv_h2,rgv,holdout,random_residual,13505,1024,1024,1024,1.4300236460001088,982,True,0.1061717450331646,0.0015520997357438,0.0005586592199999,0.8,False,5.0,5.0,0.0015520997357438,0.0015520997299621,0.000558659217877,0,0,0,0,confirm,453.0
tour_h2,tour,holdout,nsga2_guarded,13502,1024,1024,1024,1.3316897920001338,1005,True,0.1184768921935131,0.000340832967731,0.0006486568149999,0.95,False,20.0,20.0,0.000340832967731,0.0003408329681421,0.0006177683966708,0,0,15,5697,confirm,75.0
tour_h2,tour,holdout,nsga2_typed,13502,1024,1024,1024,0.6970015080000849,988,True,0.167935117403395,0.0003864055821199,0.00083109108,0.85,False,17.0,20.0,0.0003864055821199,0.0003864055840353,0.0007915153118728,0,0,0,0,confirm,0.0
rgv_h2,rgv,holdout,scalar_linear,13506,1024,1024,1024,1.95352777800008,975,True,0.0987922270351382,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4209,confirm,366.0
rgv_h4,rgv,holdout,scalar_linear,13508,1024,1024,1024,1.6266366729998936,1010,True,0.0462811389987108,0.0003784420394762,0.0005351235666666,0.9166666666666666,False,12.0,12.0,0.0003784420394762,0.0003784420378461,0.0005351235648958,0,0,15,5208,confirm,508.0
tour_h3,tour,holdout,nsga2_guarded,13508,1024,1024,1024,1.74433011300016,978,True,0.1107012482933806,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4929,confirm,60.0
rgv_h4,rgv,holdout,unguarded_linear,13503,1024,1024,1024,1.9247535130000413,980,True,0.1582603604227611,0.0094880006106022,0.0076678051749999,0.5833333333333334,False,7.0,12.0,0.0094880006106022,0.0094880006064248,0.0076678051656486,0,0,15,4397,confirm,161.0
tour_h2,tour,holdout,guarded_linear,13510,1024,1024,1024,1.4108759779999218,1002,True,0.0993444745393987,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5535,confirm,44.0
tour_h2,tour,holdout,scalar_linear,13511,1024,1024,1024,1.381586587000129,1012,True,0.1181642880124292,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5846,confirm,574.0
job_h1,job,holdout,scalar_linear,13504,1024,1024,1024,2.3455228660000103,868,True,0.0828789697570848,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,2689,confirm,195.0
rgv_h2,rgv,holdout,nsga2_typed,13503,1024,1024,1024,0.4483870400001706,1012,True,0.1015342044838556,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
job_h2,job,holdout,random_residual,13502,1024,1024,1024,1.3258318450000388,986,True,0.099801812627652,0.0088283663207473,0.003757414234662,0.7931034482758621,False,26.0,29.0,0.0088283663207473,0.0088283663366217,0.0037574142444341,0,0,0,0,confirm,500.0
rgv_h1,rgv,holdout,scalar_linear,13503,1024,1024,1024,1.9120655219999207,991,True,0.0835025749926836,0.0025007094745765,0.0005400540142857,0.8571428571428571,False,6.0,7.0,0.0025007094745765,0.0025007094330669,0.0005400540054005,0,0,15,4603,confirm,428.0
job_h3,job,holdout,scalar_linear,13508,1024,1024,1024,2.012751711000192,974,True,0.0999992891990856,0.0003623646267583,0.000135680847826,0.9565217391304348,False,22.0,23.0,0.0003623646267583,0.0003623646309846,0.0001356808494088,0,0,15,4449,confirm,448.0
job_h3,job,holdout,unguarded_linear,13512,1024,1024,1024,1.904716387999997,978,True,0.1010444340231231,0.0,0.0,1.0,True,23.0,23.0,0.0,0.0,0.0,0,0,15,4736,confirm,38.0
tour_h3,tour,holdout,nsga2_typed,13506,1024,1024,1024,0.778619585000115,981,True,0.1311431759769571,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
rgv_h4,rgv,holdout,nsga2_typed,13505,1024,1024,1024,0.510876436999979,1010,True,0.1246735435675018,0.0,0.0,1.0,True,12.0,12.0,0.0,0.0,0.0,0,0,0,0,confirm,0.0
tour_h2,tour,holdout,guarded_linear,13506,1024,1024,1024,1.6295437700000548,1003,True,0.10152107854062,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,15,5040,confirm,31.0
job_h1,job,holdout,random_residual,13510,1024,1024,1024,2.3966531149999355,870,True,0.0978737127516461,0.0067365671893697,0.0041468266058823,0.8235294117647058,False,14.0,17.0,0.0067365671893697,0.0067365671829325,0.0041468266041806,0,0,0,0,confirm,185.0
tour_h4,tour,holdout,fast_v10,13507,1024,1024,1024,0.5916029039999557,994,True,0.0762982712018343,0.0076543699663595,0.0040783981876636,0.8333333333333334,False,22.0,24.0,0.0076543699663595,0.0076543699660794,0.0039152622602449,0,0,0,0,confirm,0.0
tour_h1,tour,holdout,guarded_linear,13506,1024,1024,1024,1.5390422219998072,995,True,0.1227142123303107,0.0,0.0,1.0,True,19.0,19.0,0.0,0.0,0.0,0,0,15,5033,confirm,33.0
tour_h1,tour,holdout,nsga2_typed,13509,1024,1024,1024,0.6041128050001134,992,True,0.1815357756767584,0.0016794681838374,0.000793002168421,0.8947368421052632,False,18.0,19.0,0.0016794681838374,0.0016794681785134,0.0007930021638936,0,0,0,0,confirm,0.0
job_h3,job,holdout,raw_linear,13506,1024,1024,1024,1.563140210000029,966,True,0.075956882225914,0.0012744134486319,0.0013019882565217,0.9130434782608696,False,21.0,23.0,0.0012744134486319,0.0012744134522864,0.0013019882584882,0,0,15,4354,confirm,18.0
tour_h2,tour,holdout,fast_v10,13512,1024,1024,1024,0.582407122999939,997,True,0.137887192259089,0.0015513489773975,0.00126813607,0.9,False,19.0,20.0,0.0015513489773975,0.0015513489783423,0.0012077486380309,0,0,0,0,confirm,0.0
tour_h2,tour,holdout,random_residual,13505,1024,1024,1024,1.0818931979999888,1008,True,0.1186929860326221,0.0,0.0,1.0,True,20.0,20.0,0.0,0.0,2.6433881538694198e-18,0,0,0,0,confirm,538.0
job_h2,job,holdout,unguarded_linear,13512,1024,1024,1024,1.6385272599998189,1004,True,0.098837391625863,0.0002002088590846,0.0003640501,0.9310344827586208,False,28.0,29.0,0.0002002088590846,0.0002002088577441,0.0003640501002285,0,0,15,5496,confirm,59.0
job_h1,job,holdout,fast_v10,13502,1024,1024,1024,1.2499552859999312,872,True,0.0878462167865105,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,0,0,confirm,0.0
job_h4,job,holdout,nsga2_guarded,13510,1024,1024,1024,1.3983932730000106,993,True,0.1150768757450059,0.0014355068927832,0.0015770300523409,0.8571428571428571,False,25.0,28.0,0.0014355068927832,0.0014355068936416,0.001577030053062,0,0,15,5498,confirm,64.0
tour_h3,tour,holdout,guarded_linear,13502,1024,1024,1024,1.9386238680001495,959,True,0.0691242666729503,9.35798432435786e-06,6.120582352941341e-05,0.9411764705882352,False,16.0,17.0,9.35798432435786e-06,9.35798359623038e-06,6.120581935836102e-05,0,0,15,4314,confirm,39.0
job_h4,job,holdout,nsga2_guarded,13505,1024,1024,1024,1.490830317000018,1005,True,0.1154789495944439,0.0027652946164064,0.0025431750059123,0.75,False,22.0,28.0,0.0027652946164064,0.0027652946206849,0.0025431750036885,0,0,15,5520,confirm,70.0
rgv_h3,rgv,holdout,no_uncertainty_linear,13501,1024,1024,1024,1.9054012970000256,1000,True,0.0785622560418311,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4955,confirm,153.0
tour_h3,tour,holdout,nsga2_guarded,13501,1024,1024,1024,1.719607046999954,967,True,0.0932775172673363,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4857,confirm,56.0
tour_h4,tour,holdout,guarded_linear,13504,1024,1024,1024,1.6645469519999097,1014,True,0.1122884864175384,0.0068418536496536,0.0036548829021458,0.8333333333333334,False,23.0,24.0,0.0068418536496536,0.006841853649845,0.0035086875863505,0,0,15,5562,confirm,61.0
tour_h3,tour,holdout,raw_linear,13508,1024,1024,1024,2.117266921000009,936,True,0.0905728234959824,0.0010439807624482,0.0005611720294117,0.9411764705882352,False,17.0,17.0,0.0010439807624482,0.0010439807659043,0.0005611720312772,0,0,15,3588,confirm,29.0
job_h4,job,holdout,nsga2_guarded,13511,1024,1024,1024,1.4757879019998654,996,True,0.1326949377308294,0.0035251995487206,0.0031454303630552,0.75,False,23.0,28.0,0.0035251995487206,0.003525199552705,0.0031454303616384,0,0,15,5758,confirm,91.0
job_h3,job,holdout,unguarded_linear,13509,1024,1024,1024,1.855180130000008,959,True,0.0643089712839533,0.0012237597822561,0.0006956818217391,0.9130434782608696,False,21.0,23.0,0.0012237597822561,0.0012237597845138,0.0006956818218961,0,0,15,4572,confirm,23.0
rgv_h3,rgv,holdout,no_uncertainty_linear,13506,1024,1024,1024,1.861271805999877,991,True,0.0829042224522641,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,4895,confirm,169.0
tour_h4,tour,holdout,nsga2_guarded,13504,1024,1024,1024,1.3150266650000049,1007,True,0.134065818036194,0.0068418536496536,0.0036548829021458,0.8333333333333334,False,23.0,24.0,0.0068418536496536,0.006841853649845,0.0035086875863505,0,0,15,6044,confirm,88.0
job_h3,job,holdout,fast_v10,13511,1024,1024,1024,0.7241893709999658,965,True,0.0792364801886352,0.0012237597822561,0.0006956818217391,0.9130434782608696,False,21.0,23.0,0.0012237597822561,0.0012237597845138,0.0006956818218961,0,0,0,0,confirm,0.0
tour_h3,tour,holdout,guarded_linear,13503,1024,1024,1024,1.9104068310000455,959,True,0.1112473707820854,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4298,confirm,35.0
rgv_h4,rgv,holdout,raw_linear,13512,1024,1024,1024,1.0790440340001624,1008,True,0.051270008470868,0.0014982864311507,0.0006324187583333,0.9166666666666666,False,12.0,12.0,0.0014982864311507,0.0014982864316546,0.0006324187585133,0,0,15,3220,confirm,103.0
rgv_h2,rgv,holdout,random_residual,13509,1024,1024,1024,1.444853589999866,990,True,0.1570063665549995,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,0,0,confirm,505.0
rgv_h2,rgv,holdout,nsga2_guarded,13510,1024,1024,1024,1.4001414110000496,1019,True,0.1246054704225881,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,6331,confirm,318.0
job_h1,job,holdout,nsga2_guarded,13508,1024,1024,1024,2.147263476000034,908,True,0.1140214925690734,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,4046,confirm,49.0
tour_h3,tour,holdout,fast_v10,13511,1024,1024,1024,0.9581974990001072,948,True,0.0798609984417738,0.0010439807624482,0.0005611720294117,0.9411764705882352,False,16.0,17.0,0.0010439807624482,0.0010439807659043,0.0005611720312772,0,0,0,0,confirm,0.0
job_h1,job,holdout,unguarded_linear,13509,1024,1024,1024,2.40849508600013,891,True,0.0670023979642463,0.004748272546794,0.0031656740235294,0.8823529411764706,False,15.0,17.0,0.004748272546794,0.0047482725435619,0.003165674023424,0,0,15,2777,confirm,20.0
tour_h1,tour,holdout,random_residual,13510,1024,1024,1024,1.461710708000055,961,True,0.1202385236555391,0.0004954870521802,0.0008728172842105,0.8947368421052632,False,17.0,19.0,0.0004954870521802,0.0004954870546022,0.0008728172871358,0,0,0,0,confirm,438.0
rgv_h1,rgv,holdout,fast_v10,13512,1024,1024,1024,0.6133835230000386,1005,True,0.1051932747458596,0.0115767343958423,0.0037787975704809,0.5714285714285714,False,7.0,7.0,0.0115767343958423,0.0115767343700607,0.0037787975662885,0,0,0,0,confirm,0.0
tour_h3,tour,holdout,no_uncertainty_linear,13509,1024,1024,1024,1.7698076760000276,970,True,0.0988422827034356,0.0,0.0,1.0,True,17.0,17.0,0.0,0.0,0.0,0,0,15,4439,confirm,32.0
rgv_h1,rgv,holdout,nsga2_typed,13509,1024,1024,1024,0.3133344049999778,1023,True,0.1321410139569532,0.0019816942477348,0.000540054,0.8571428571428571,False,7.0,7.0,0.0019816942477348,0.0019816942677134,0.0005400540054005,0,0,0,0,confirm,0.0
job_h4,job,holdout,scalar_linear,13507,1024,1024,1024,1.2419785029999275,1013,True,0.1148749616813531,1.2358259734623114e-05,7.01011714285747e-05,0.9642857142857144,False,27.0,28.0,1.2358259734623114e-05,1.2358259674154405e-05,7.010117159754668e-05,0,0,15,5893,confirm,582.0
rgv_h4,rgv,holdout,guarded_linear,13510,1024,1024,1024,1.4210308849999365,1009,True,0.1422354617241541,0.0,0.0,1.0,True,12.0,12.0,0.0,0.0,0.0,0,0,15,5177,confirm,239.0
rgv_h2,rgv,holdout,nsga2_typed,13509,1024,1024,1024,0.5134194709999065,1016,True,0.1918184133553802,0.0004917271705655,0.00054054054,0.8,False,4.0,5.0,0.0004917271705655,0.0004917271710853,0.0005405405405405,0,0,0,0,confirm,0.0
rgv_h2,rgv,holdout,scalar_linear,13510,1024,1024,1024,2.0880038099999183,981,True,0.0939375887415269,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4656,confirm,436.0
job_h2,job,holdout,nsga2_typed,13512,1024,1024,1024,0.5128276370001004,1000,True,0.135689370379028,0.0449591136534701,0.0215668283862423,0.6206896551724138,False,30.0,29.0,0.0449591136534701,0.0449591136715403,0.021566828398202,0,0,0,0,confirm,0.0
job_h4,job,holdout,no_uncertainty_linear,13510,1024,1024,1024,1.486418832000027,1002,True,0.0891688725138909,0.0021646512960516,0.001682904495198,0.8571428571428571,False,27.0,28.0,0.0021646512960516,0.0021646512935651,0.0016829044953713,0,0,15,5658,confirm,37.0
job_h4,job,holdout,nsga2_guarded,13508,1024,1024,1024,1.4366489810001897,995,True,0.1369805437953967,0.0023970510800284,0.0017232775214285,0.8571428571428571,False,24.0,28.0,0.0023970510800284,0.0023970510882157,0.0017232775242318,0,0,15,5712,confirm,84.0
rgv_h1,rgv,holdout,raw_linear,13508,1024,1024,1024,1.6330573299999287,978,True,0.0720480675753087,0.0044824037223114,0.0010801080142857,0.7142857142857143,False,6.0,7.0,0.0044824037223114,0.0044824037007804,0.001080108010801,0,0,15,4423,confirm,85.0
tour_h3,tour,holdout,random_residual,13508,1024,1024,1024,1.7671486130000176,940,True,0.1038302103813079,0.0039482141928044,0.0020925543470588,0.8823529411764706,False,15.0,17.0,0.0039482141928044,0.0039482141897238,0.0020925543454412,0,0,0,0,confirm,328.0
job_h2,job,holdout,unguarded_linear,13502,1024,1024,1024,1.616810459999897,992,True,0.0760058145176779,3.092182119770471e-05,0.0001545926793103,0.9310344827586208,False,27.0,29.0,3.092182119770471e-05,3.092182194686694e-05,0.0001545926829888,0,0,15,5263,confirm,60.0
job_h4,job,holdout,unguarded_linear,13505,1024,1024,1024,1.628741787999843,995,True,0.0925240054319171,0.0020347826923919,0.0016964694714285,0.7857142857142857,False,22.0,28.0,0.0020347826923919,0.0020347826969001,0.001696469469264,0,0,15,5255,confirm,45.0
rgv_h3,rgv,holdout,raw_linear,13502,1024,1024,1024,1.4899595940000836,988,True,0.1581416637939148,0.0,0.0,1.0,True,4.0,4.0,0.0,0.0,0.0,0,0,15,5038,confirm,201.0
job_h4,job,holdout,nsga2_guarded,13502,1024,1024,1024,1.427327016999925,995,True,0.1426026101198633,0.0027652946164064,0.0025431750059123,0.75,False,22.0,28.0,0.0027652946164064,0.0027652946206849,0.0025431750036885,0,0,15,5501,confirm,91.0
job_h2,job,holdout,unguarded_linear,13510,1024,1024,1024,1.572672535000038,993,True,0.1237871675927899,0.0040803528443652,0.0020394042689655,0.8620689655172413,False,27.0,29.0,0.0040803528443652,0.0040803528512097,0.0020394042732908,0,0,15,5189,confirm,60.0
tour_h4,tour,holdout,random_residual,13504,1024,1024,1024,1.071402329999955,1010,True,0.1557849915804599,0.0052617249135093,0.0033494905202596,0.7083333333333334,False,19.0,24.0,0.0052617249135093,0.0052617249079409,0.0032155108975882,0,0,0,0,confirm,548.0
tour_h4,tour,holdout,random_residual,13510,1024,1024,1024,0.962678510999922,1006,True,0.1575213947586677,0.0062985162138223,0.003096765507717,0.8333333333333334,False,23.0,24.0,0.0062985162138223,0.0062985162105232,0.0029728948813624,0,0,0,0,confirm,562.0
job_h3,job,holdout,nsga2_typed,13507,1024,1024,1024,0.6242561339997792,992,True,0.1208742638642415,0.0023181484749438,0.0028122042988531,0.8695652173913043,False,21.0,23.0,0.0023181484749438,0.0023181484742749,0.0028122042979747,0,0,0,0,confirm,0.0
rgv_h2,rgv,holdout,scalar_linear,13511,1024,1024,1024,1.811490066000033,977,True,0.1146851003640437,0.0,0.0,1.0,True,5.0,5.0,0.0,0.0,0.0,0,0,15,4832,confirm,454.0
