task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
tour_new3,tour,fast_v10_codec,74506,1024,1024,1024,0.9064016550000815,0.15280389575042033,0.007215716916139184,0.0035618540631578944,0.8947368421052632,False,17,19,0.007215716916139184,0.007215716911660035,0.003561854061290052,0,0,0,0,0,0,0,940
tour_new4,tour,fast_v10_codec,74504,1024,1024,1024,0.7317892430000938,0.046547663012072804,0.00046398655467099614,0.00017625267741935483,0.9354838709677419,False,29,31,0.00046398655467099614,0.0004639865571669093,0.00017625267842151198,0,0,0,0,0,0,0,973
rgv_new3,rgv,fast_v10_codec,74504,1024,1024,1024,0.6884342710000055,0.14519390848740482,0.0036275695282931434,0.005,0.75,False,4,4,0.0036275695282931434,0.003627569528415964,0.005,0,0,0,0,0,0,0,1002
job_new1,job,fast_v10_codec,74508,1024,1024,1024,0.6792370650000521,0.09111944207170838,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,972
tour_new4,tour,fast_v10_codec,74501,1024,1024,1024,0.7283654420002676,0.061089385369787565,0.0019649713648566026,0.0006343049096774194,0.8709677419354839,False,28,31,0.0019649713648566026,0.001964971353159139,0.0006343049078283053,0,0,0,0,0,0,0,962
rgv_new4,rgv,fast_v10_codec,74505,1024,1024,1024,0.6742414320001444,0.0942394156283689,0.0115965754088496,0.0026019864857143027,0.42857142857142855,False,5,7,0.0115965754088496,0.011596575407038626,0.002601986484764856,0,0,0,0,0,0,0,1005
tour_new4,tour,fast_v10_codec,74509,1024,1024,1024,0.694485339000039,0.08198710502392513,0.0019649713648566026,0.0006343049096774194,0.8709677419354839,False,28,31,0.0019649713648566026,0.001964971353159139,0.0006343049078283053,0,0,0,0,0,0,0,968
tour_new4,tour,fast_v10_codec,74507,1024,1024,1024,0.8078674289999981,0.08502880893081013,0.0008422575432170035,0.0002636035967741931,0.8709677419354839,False,27,31,0.0008422575432170035,0.000842257538986598,0.00026360359577930664,0,0,0,0,0,0,0,954
tour_new1,tour,fast_v10_codec,74503,1024,1024,1024,0.733201452999765,0.10391775631550462,0.0040021936929767596,0.0017117609214285742,0.8571428571428571,False,25,28,0.0040021936929767596,0.004002193690463509,0.0017117609211438967,0,0,0,0,0,0,0,976
job_new1,job,fast_v10_codec,74504,1024,1024,1024,0.7015356999995674,0.11960142491473584,0.0,0.0,1.0,True,20,20,0.0,0.0,0.0,0,0,0,0,0,0,0,958
rgv_new2,rgv,fast_v10_codec,74503,1024,1024,1024,0.629350223000074,0.13893179204706646,0.0005003009685817641,0.0004591368166666667,0.8333333333333334,False,6,6,0.0005003009685817641,0.0005003009752577984,0.0004591368227731864,0,0,0,0,0,0,0,998
tour_new1,tour,fast_v10_codec,74505,1024,1024,1024,0.6071496829999887,0.11135078899322588,0.003825813971045581,0.0013645514499999996,0.8928571428571429,False,25,28,0.003825813971045581,0.003825813967732709,0.0013645514491214285,0,0,0,0,0,0,0,983
rgv_new2,rgv,fast_v10_codec,74501,1024,1024,1024,0.8131863720000183,0.05840584138884984,0.0,0.0,1.0,True,6,6,0.0,0.0,0.0,0,0,0,0,0,0,0,979
rgv_new1,rgv,fast_v10_codec,74506,1024,1024,1024,0.6111658899999384,0.09923746430707658,0.0,0.0,1.0,True,5,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1006
rgv_new3,rgv,fast_v10_codec,74509,1024,1024,1024,0.8282453169999826,0.14088463627776512,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,991
rgv_new4,rgv,fast_v10_codec,74512,1024,1024,1024,0.7604408629999853,0.02748824139974302,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,995
